Event , PID , PT , Y 
7767,-421,1.54962,-0.953512
7767,421,1.41475,1.18997
7768,421,2.79863,-1.1798
7771,-421,1.09212,1.36902
7771,421,2.39176,-1.81968
7775,421,1.21273,0.821641
7776,-421,2.0681,-1.47887
7778,-421,0.851351,0.272503
7780,421,2.67912,1.27054
7782,421,1.03536,0.926511
7784,421,2.03097,-1.99608
7787,421,3.31296,-0.25351
7787,-421,2.27441,1.08131
7789,-421,0.554527,-1.0181
7793,421,1.29276,1.95632
7795,-421,1.81208,-0.284541
7797,421,1.30245,-1.15439
7801,-421,2.52765,0.861747
7802,-421,0.789208,-1.0318
7806,-421,3.94074,-1.97304
7810,421,2.99821,-0.568864
7812,-421,3.27473,-1.38553
7813,421,1.5732,-0.00888044
7814,-421,1.53506,0.868711
7817,-421,3.12411,-0.679572
7819,421,2.30308,1.58204
7821,-421,1.88221,-1.91256
7821,421,1.68383,0.548768
7822,421,0.830272,-0.389907
7825,-421,3.47103,0.0108466
7825,421,1.29469,0.0446024
7826,421,2.02008,-0.934489
7826,-421,3.00083,-0.387746
7828,421,1.21349,1.38722
7829,421,1.63475,0.553213
7830,-421,2.57076,-0.691531
7834,421,1.56658,1.08895
7836,421,2.46558,0.122264
7837,421,1.26152,0.431556
7837,-421,0.696752,-1.98711
7840,-421,4.22441,0.475499
7840,-421,1.7715,0.750313
7842,421,1.68737,0.239631
7842,-421,1.34652,-0.515972
7845,-421,1.98986,-1.95784
7848,421,1.64733,1.65516
7848,-421,0.900917,-0.483337
7857,421,3.70047,-0.853773
7858,-421,1.58703,1.39252
7859,-421,4.01142,0.842685
7860,-421,2.41388,1.52425
7862,-421,1.25689,-0.849503
7863,-421,0.635653,0.535739
7864,421,2.22848,1.71314
7864,-421,1.90454,-0.976596
7867,-421,3.02025,0.286105
7871,421,1.7795,-1.93099
7871,-421,1.15425,0.587596
7871,-421,1.64819,-1.52295
7874,-421,2.30827,-0.313026
7877,421,2.54387,-1.3837
7881,-421,1.74382,1.03227
7886,-421,4.63972,-0.552445
7893,-421,1.8806,-0.518471
7895,-421,2.40242,0.811309
7900,421,0.503273,-1.57619
7901,421,1.21571,-1.3419
7905,-421,1.06225,-1.54343
7916,-421,0.843804,0.965046
7917,-421,0.634038,-0.465407
7918,-421,0.762921,1.98715
7918,-421,0.872019,-1.70711
7919,421,1.71521,1.30485
7920,-421,0.379055,-1.81471
7921,421,2.30539,-1.23991
7924,421,2.92607,1.16558
7924,-421,2.37807,0.14976
7934,421,1.53005,-0.446743
7935,421,1.75163,1.33937
7939,-421,1.57582,-0.01164
7940,-421,3.53192,0.439921
7940,421,3.58756,0.43939
7941,421,2.16833,0.333934
7944,421,1.22503,-0.208087
7946,421,1.13916,1.26535
7947,421,1.05968,0.60378
7952,-421,1.56789,-0.134571
7954,-421,1.76401,0.809734
7956,421,1.48417,1.17711
7958,421,0.53315,0.246139
7958,-421,2.04223,0.131462
7959,421,1.83382,-0.769972
7959,-421,2.62309,1.10939
7962,421,0.883171,0.00153394
7966,-421,4.06447,-1.04156
7967,-421,0.471283,-0.717368
7967,421,0.708444,-1.02796
7973,421,0.725989,0.0749306
7973,-421,2.75772,1.1108
7977,421,0.595281,-0.590365
7981,421,1.1014,0.719497
7984,-421,0.366218,0.938858
7985,421,3.73813,1.74853
7987,-421,1.85961,-1.59828
7991,421,1.71737,-1.13696
7991,-421,1.23304,-0.658932
7995,-421,0.914739,1.5471
7996,421,2.41277,-0.531932
8003,421,1.82335,-0.489156
8009,421,0.180933,0.98293
8010,-421,1.29213,1.85623
8014,421,6.12169,1.87161
8017,421,1.91794,1.18757
8017,-421,1.58864,0.423159
8020,421,3.9402,-1.7552
8021,-421,1.58415,0.912473
8022,-421,2.35192,0.983258
8023,421,0.959568,1.10732
8027,421,1.73762,-1.30441
8032,421,0.953634,0.147738
8035,-421,2.25626,0.636634
8037,-421,1.6378,0.81769
8038,-421,3.20634,1.2096
8039,-421,4.80889,1.8588
8042,421,1.61734,-1.90349
8043,-421,1.20169,0.362181
8046,421,3.07935,-0.109913
8049,-421,0.837978,1.61741
8049,-421,1.76449,-0.376033
8049,421,3.13958,-1.77298
8051,421,1.98727,-1.44914
8056,421,3.54576,-1.15619
8056,-421,4.36381,0.35826
8056,-421,0.963904,-0.295305
8057,-421,3.78105,-1.87553
8058,-421,1.95042,1.3014
8064,-421,2.57655,1.27058
8069,421,2.4434,0.704153
8071,-421,1.05644,1.96468
8072,-421,3.27688,1.05384
8077,421,1.25099,-0.562741
8079,-421,3.82877,-0.0650935
8079,421,1.99991,1.377
8083,421,2.74836,-1.07861
8084,-421,2.12239,0.417962
8085,-421,2.00559,-0.0738658
8089,421,1.58959,-1.10212
8095,-421,1.22708,1.84928
8098,421,0.324728,-0.995641
8101,421,1.04676,1.25323
8103,-421,1.68191,-0.913056
8106,421,1.18658,-0.991484
8108,421,3.99228,1.84294
8109,-421,1.59981,-0.46766
8111,-421,1.06215,-1.23239
8116,421,2.90844,-0.368
8118,421,1.39733,-0.425006
8119,-421,2.49197,1.90685
8129,-421,2.38123,-1.03121
8131,421,2.53869,0.762785
8132,421,1.97231,1.41822
8134,-421,1.35862,0.958703
8134,421,2.26782,-0.63124
8136,421,0.418792,-1.07231
8136,-421,1.30437,0.723887
8137,421,1.36693,-0.311014
8138,-421,0.913346,0.972681
8141,421,1.33723,-0.234745
8141,-421,1.17084,-1.63205
8143,-421,1.4329,-1.90424
8145,-421,2.21247,1.29406
8146,-421,1.78312,-1.26813
8148,421,1.21865,-1.26148
8151,421,5.46729,-0.857673
8154,421,3.93928,-0.58708
8155,421,2.12589,-1.96396
8157,421,4.27081,0.369976
8158,-421,1.15788,1.22699
8158,-421,3.54268,0.594599
8159,-421,1.59026,-0.619851
8161,421,3.67589,0.367331
8162,-421,1.97646,-1.26476
8165,-421,1.22645,1.75143
8166,-421,0.381923,1.13241
8167,421,2.85455,-0.388077
8169,-421,4.16122,-1.91872
8172,421,3.71754,1.56585
8173,-421,2.00272,0.870115
8173,421,10.5665,0.80711
8174,-421,1.72007,0.482846
8174,421,0.933379,-1.17274
8180,-421,1.02956,0.662891
8181,-421,7.5729,1.77708
8182,421,1.85375,-1.82416
8183,-421,3.05433,-0.129911
8185,-421,1.20571,1.00594
8187,-421,0.674677,-0.727975
8189,-421,1.06516,1.61217
8191,421,1.07946,-0.139941
8193,421,2.91026,-0.583371
8196,-421,1.40197,1.66418
8201,-421,1.60478,1.13857
8203,421,1.07199,0.67738
8206,421,1.98593,0.703083
8208,-421,1.74834,-0.404136
8209,-421,1.21829,1.63359
8211,421,1.22266,-1.56221
8212,-421,2.88027,-0.295476
8214,421,0.78734,1.85947
8215,-421,0.705184,-1.94914
8217,-421,1.85667,1.4775
8218,-421,1.67666,0.740946
8218,421,2.13068,-0.769882
8219,-421,3.59088,-0.908389
8220,-421,0.896633,-0.875441
8220,421,2.08908,-1.68057
8224,-421,1.94757,1.56582
8225,421,2.59346,-0.0959406
8230,421,2.37113,1.75033
8231,421,1.42462,0.633459
8232,-421,1.28352,1.77935
8233,-421,1.52938,-0.819915
8234,-421,0.667715,0.62996
8241,421,2.63322,0.4292
8241,-421,2.48035,1.19004
8245,421,1.08682,1.20416
8245,-421,0.577302,-1.76693
8246,421,0.739422,1.15396
8249,-421,4.78607,0.00509657
8250,-421,1.24584,0.331286
8251,421,0.710891,-0.743198
8252,421,0.406776,0.74689
8253,421,3.57583,1.42452
8255,421,1.17238,1.50679
8255,-421,3.26969,1.12347
8257,-421,0.79285,1.21695
8258,-421,1.4803,0.0241875
8259,421,3.40511,1.44198
8259,-421,1.89303,-0.477275
8260,-421,0.943636,-0.342189
8265,421,1.52283,-0.6177
8268,421,0.639136,-1.1607
8271,421,2.20201,0.822142
8274,-421,5.59269,-0.663717
8275,421,0.797658,-1.27714
8276,-421,3.01148,1.77704
8277,-421,0.645104,0.150847
8278,-421,2.37461,1.00876
8278,421,2.93624,-0.790984
8279,-421,1.5507,0.795382
8283,421,1.28716,-1.56016
8287,-421,1.74222,1.19313
8289,-421,2.69281,1.8303
8289,421,2.16124,0.453932
8290,-421,2.09182,1.6005
8292,-421,1.46295,1.1871
8293,421,2.0048,-1.82053
8295,-421,2.66477,-0.265739
8297,-421,2.46462,1.17863
8298,-421,0.943139,-0.00578254
8299,-421,2.41545,1.36663
8303,-421,1.89191,1.26967
8303,421,3.79585,-0.546307
8305,421,2.74608,0.639605
8306,421,3.80982,0.522593
8308,-421,4.15897,0.287051
8308,421,0.490585,-1.29967
8310,-421,1.29895,0.802352
8311,421,0.690917,-1.9744
8313,-421,2.26924,0.438448
8313,421,1.6629,0.119526
8318,421,3.72417,-1.37063
8319,421,1.40066,-1.07827
8322,-421,0.706286,-0.810489
8323,-421,2.88154,-0.00881864
8325,-421,2.45318,1.90781
8328,421,0.873894,0.952692
8328,-421,1.07627,0.533517
8332,-421,2.05826,-1.34723
8332,421,1.08903,1.7038
8333,421,4.43937,-0.733835
8333,-421,4.61653,-0.241025
8335,421,1.40264,-1.40194
8341,-421,1.8811,-0.437881
8341,421,4.57214,1.82966
8342,-421,7.57889,1.41658
8344,421,1.29205,0.768561
8344,-421,1.31369,0.28235
8344,-421,0.507441,-1.15532
8350,421,3.05611,-1.15451
8351,421,1.99437,0.536142
8352,-421,2.22542,-1.70973
8352,421,1.22426,-0.413168
8353,421,1.94887,-0.499015
8357,421,1.93314,-0.674398
8357,-421,2.21167,-1.87801
8360,-421,0.897914,0.03717
8360,421,1.79027,-0.765042
8363,-421,2.05594,1.82234
8365,421,1.07355,0.500557
8371,421,0.906743,-1.59518
8373,421,0.420512,1.08983
8373,-421,0.48695,1.15953
8374,-421,3.55005,-0.860119
8376,421,0.756944,-1.1392
8379,421,4.53068,-0.861202
8379,-421,2.69042,-1.59296
8380,421,1.22081,0.300154
8381,421,2.59396,-1.36099
8384,421,2.16213,-1.2989
8384,-421,1.65493,0.0736197
8385,-421,2.13651,1.4256
8387,421,0.719368,1.48518
8388,421,1.27913,-0.0231952
8388,-421,0.494363,1.46927
8393,-421,1.40528,1.41547
8393,421,1.21487,1.17731
8396,-421,1.69861,0.430852
8398,421,1.46762,1.59789
8402,421,5.19524,1.48669
8404,-421,0.363196,-0.0345132
8405,421,2.50145,-1.01618
8405,-421,3.73068,1.49736
8407,421,3.43731,-1.8213
8408,421,1.46466,1.85075
8416,421,1.89784,1.30389
8418,-421,2.36737,-1.63432
8418,421,3.53273,0.110618
8424,421,1.46267,0.434578
8430,421,3.64504,-1.76275
8434,421,1.83408,-0.402001
8434,-421,1.62811,0.80341
8438,-421,1.77342,0.805853
8440,421,4.43279,1.26633
8441,-421,0.804345,-0.653985
8444,-421,3.20482,-0.316501
8446,421,3.70053,0.183902
8447,421,0.667899,1.04469
8449,-421,2.9692,0.120179
8452,-421,1.43521,0.748029
8452,421,0.436483,-1.05919
8455,-421,1.52001,1.46341
8457,-421,3.95156,-0.079744
8458,421,2.50465,1.11599
8462,421,1.50434,-1.76262
8464,-421,1.08214,1.27334
8466,421,2.61327,-1.08033
8468,-421,1.07708,-0.99948
8472,421,1.60729,1.00707
8472,-421,0.851731,1.89139
8473,421,0.458371,-0.779206
8473,-421,1.38848,-0.580948
8478,421,2.40144,-1.18205
8479,-421,1.60352,-0.815861
8479,421,1.18095,-1.42611
8480,-421,3.71109,0.77873
8480,421,6.22343,1.50775
8482,421,0.601423,-0.0818783
8482,-421,2.23869,1.77082
8483,-421,0.833406,0.602872
8487,-421,2.64267,-0.626017
8491,-421,2.38158,-1.48235
8492,421,0.71647,-1.79739
8492,-421,2.03532,0.752813
8493,-421,4.45241,0.280802
8499,421,1.67581,-0.477803
8501,-421,0.539823,-1.28023
8502,-421,2.22431,-0.20281
8507,421,1.29639,0.527796
8508,-421,1.36982,-0.528497
8516,421,1.12024,-1.49995
8519,421,2.02882,0.778928
8522,-421,0.99508,-1.13202
8523,-421,1.95342,-1.1208
8525,-421,1.26389,0.966892
8525,-421,3.23315,-1.52145
8526,421,1.78948,-0.0670011
8527,421,2.11856,1.03807
8529,-421,1.5971,-0.23182
8533,421,4.04363,0.882583
8534,421,2.92145,-1.19035
8538,421,0.812554,-1.1514
8540,421,1.79316,1.35439
8542,421,1.1646,0.170953
8548,421,7.05459,-1.58412
8552,421,0.0513315,-0.629427
8553,421,0.307723,-1.12063
8554,-421,1.68537,-0.215459
8557,421,1.5458,-0.952949
8557,-421,1.27461,1.63768
8557,421,0.280322,1.24428
8565,-421,2.58619,-1.99711
8568,421,2.21237,0.645021
8576,421,1.299,0.615735
8579,-421,1.5145,-0.426467
8580,-421,1.84194,1.45065
8580,421,1.65666,0.470556
8583,421,3.05394,-1.2357
8583,-421,3.00965,0.0402281
8584,421,1.21043,0.567352
8586,421,1.97508,-1.51954
8587,421,0.565872,-1.37773
8588,-421,1.46152,-1.37229
8588,421,2.49338,1.57782
8589,-421,1.1736,1.26901
8592,-421,2.19409,-1.24895
8594,421,3.61496,-1.45308
8597,421,3.28164,0.694245
8602,421,1.68865,-0.75261
8603,421,1.9851,-0.757059
8608,421,0.279351,-1.12337
8610,-421,0.297847,-0.632676
8613,-421,3.86645,0.713571
8615,-421,1.99201,-1.45316
8616,421,2.30134,1.52702
8622,-421,2.93613,1.66251
8623,-421,1.516,-1.58503
8625,-421,3.14986,0.150867
8628,421,2.33173,-1.97148
8629,-421,1.82967,-0.0893741
8631,421,0.527607,-1.89509
8633,421,1.51624,0.641413
8638,421,1.45426,-1.23138
8639,-421,6.04757,-1.54567
8641,-421,1.45918,0.357259
8641,421,1.52999,-1.70857
8642,421,0.552437,-1.95559
8642,421,1.73824,0.00806325
8642,-421,0.547124,-1.44276
8644,421,1.51586,0.0915292
8648,-421,2.10723,-1.62873
8651,421,1.54491,-0.229005
8651,-421,4.27317,-0.238687
8652,-421,1.53105,-1.93921
8653,421,3.59769,1.24831
8653,-421,1.8126,-1.01713
8658,-421,2.48246,0.949908
8659,421,2.04262,1.98041
8659,-421,0.974532,-0.285831
8660,-421,3.55002,1.525
8662,-421,0.72827,0.0671455
8665,421,3.57429,0.925924
8667,421,1.83781,-1.10748
8670,-421,2.67005,0.0549658
8673,-421,0.776763,0.869723
8675,421,0.756108,0.737288
8676,-421,2.8282,1.39542
8677,421,2.16007,-0.247712
8679,-421,0.815315,-0.19243
8680,-421,1.20347,-0.0959305
8683,-421,2.13684,1.78687
8687,421,0.937064,-1.73723
8692,-421,1.23384,1.93612
8692,421,1.39823,-0.0370102
8699,421,1.52512,-0.302913
8701,421,2.0851,-0.533589
8703,-421,1.39741,1.79827
8704,421,6.0284,0.207135
8705,-421,1.03492,0.999751
8705,421,0.931792,-0.704828
8707,-421,2.03765,0.637156
8710,-421,1.22284,0.844691
8710,421,1.97199,0.721003
8711,421,2.46012,0.451655
8713,-421,1.83773,-0.572947
8714,-421,0.429418,0.10059
8719,421,0.874135,0.580656
8722,-421,3.07416,-0.51815
8725,421,2.87639,0.683677
8729,421,1.51439,-1.22403
8730,421,1.25215,0.00202487
8734,421,5.75072,-1.93443
8735,421,0.969583,-1.55819
8736,-421,2.31666,-0.170767
8736,421,1.60714,-1.58625
8738,421,1.79979,1.10506
8739,421,1.75638,-0.466806
8747,-421,1.32008,1.65125
8748,421,1.55101,0.143957
8750,-421,0.85173,1.36211
8750,421,1.34267,0.532081
8751,-421,1.78217,1.19783
8761,-421,0.26374,-0.74396
8761,421,0.648056,-0.177336
8762,421,2.07257,-1.94188
8765,421,2.24934,1.73235
8766,-421,0.460011,1.24675
8767,-421,1.4441,-1.98856
8769,421,2.03901,-0.0446009
8771,-421,1.94166,0.765682
8772,421,0.82984,1.5921
8775,-421,0.996789,-0.139815
8775,421,0.477616,0.980499
8780,-421,1.00805,-1.18873
8782,421,1.94845,-1.9396
8783,421,4.23134,0.926417
8789,-421,1.57606,-1.26552
8790,421,1.45303,-0.0912198
8790,-421,0.599912,1.08699
8791,421,0.827995,0.638297
8791,-421,0.156685,0.128776
8793,421,1.90048,0.826723
8796,-421,1.07668,-1.89257
8796,421,1.15251,0.389305
8807,421,2.07194,-0.702614
8807,-421,0.204396,0.3587
8813,421,0.957405,1.94092
8814,421,1.97876,0.8578
8818,-421,1.55161,-1.06552
8819,-421,1.32017,-1.48806
8820,421,1.48311,0.934706
